date,year,month,season,state,state_abbr,primary_mode,etiology,serotype_or_genotype,ifsac_category,setting,illnesses,hospitalizations,deaths,outbreak_severity,food_vehicle_missing,water_exposure,water_exposure_missing,water_type,water_type_group,animal_type,animal_group,is_food_related,is_water_related,is_animal_related
2020-01-01,2020,1,Winter,Utah,UT,Animal contact,Cryptosporidium unknown,Not Applicable,Not Applicable,Veterinary clinic,3,-0.18460740711594367,-0.0910808702943546,2.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,1
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,School/college/university,15,-0.18460740711594367,-0.0910808702943546,14.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,8,-0.18460740711594367,-0.0910808702943546,7.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Mexico,NM,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,17,0.07193255478390324,-0.0910808702943546,16.980851684489547,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Indeterminate/unknown,Norovirus,Not Applicable,Not Applicable,Restaurant,2,-0.18460740711594367,-0.0910808702943546,1.7243117225897018,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Alabama,AL,Indeterminate/unknown,Shigella sonnei,Not Applicable,Not Applicable,Child daycare/preschool,31,0.07193255478390324,-0.0910808702943546,30.980851684489547,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Mexico,NM,Person-to-person,Unknown,Not Applicable,Not Applicable,School/college/university,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,24,-0.18460740711594367,-0.0910808702943546,23.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus Genogroup II,GII.3,Not Applicable,Long-term care/nursing home/assisted living facility,34,-0.18460740711594367,-0.0910808702943546,33.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,South Carolina,SC,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,44,-0.18460740711594367,-0.0910808702943546,43.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Mexico,NM,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,5,0.32847251668375016,-0.0910808702943546,5.237391646389396,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Indeterminate/unknown,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,39,-0.18460740711594367,-0.0910808702943546,38.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Pennsylvania,PA,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,21,-0.18460740711594367,-0.0910808702943546,20.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,22,0.5850124785835971,-0.0910808702943546,22.49393160828924,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,15,0.32847251668375016,-0.0910808702943546,15.237391646389396,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus Genogroup II,GII.P16 GII.12,Not Applicable,Long-term care/nursing home/assisted living facility,13,-0.18460740711594367,-0.0910808702943546,12.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,27,-0.18460740711594367,-0.0910808702943546,26.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus Genogroup II,GII.P7 GII.14,Not Applicable,Long-term care/nursing home/assisted living facility,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Nebraska,NE,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,52,0.5850124785835971,-0.0910808702943546,52.493931608289245,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Norovirus unknown;Clostridium difficile,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,27,0.5850124785835971,-0.0910808702943546,27.49393160828924,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Person-to-person,Norovirus Genogroup II,GII.P16 GII.12,Not Applicable,Long-term care/nursing home/assisted living facility,38,-0.18460740711594367,-0.0910808702943546,37.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Wisconsin,WI,Indeterminate/unknown,Salmonella enterica,Saintpaul,Not Applicable,Child daycare/preschool,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Person-to-person,Norovirus Genogroup II;Norovirus Genogroup II;Norovirus Genogroup II,unknown;unknown;GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,43,-0.18460740711594367,-0.0910808702943546,42.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,26,-0.18460740711594367,-0.0910808702943546,25.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,71,0.07193255478390324,-0.0910808702943546,70.98085168448955,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,30,-0.18460740711594367,-0.0910808702943546,29.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus Genogroup II,GII.P7 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,29,0.32847251668375016,-0.0910808702943546,29.237391646389394,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Virginia,VA,Food,Norovirus Genogroup I,unknown,Not Applicable,Restaurant: Sit-down dining,6,-0.18460740711594367,-0.0910808702943546,5.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,29,0.32847251668375016,-0.0910808702943546,29.237391646389394,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Oregon,OR,Person-to-person,Unknown,Not Applicable,Not Applicable,Hospital,4,-0.18460740711594367,-0.0910808702943546,3.7243117225897016,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,20,-0.18460740711594367,-0.0910808702943546,19.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Massachusetts,MA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,40,-0.18460740711594367,-0.0910808702943546,39.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Utah,UT,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,24,-0.18460740711594367,-0.0910808702943546,23.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Indeterminate/unknown,Norovirus Genogroup II;Norovirus Genogroup II;Norovirus Genogroup II,unknown;unknown;GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Kentucky,KY,Person-to-person,Norovirus Genogroup II,GII.P16 GII.4 Sydney,Not Applicable,Long-term care/nursing home/assisted living facility,24,0.5850124785835971,-0.0910808702943546,24.49393160828924,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,North Carolina,NC,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Hospital,43,5.972351678480382,-0.0910808702943546,48.881270808186024,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,2,0.07193255478390324,-0.0910808702943546,1.9808516844895485,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Hampshire,NH,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,27,-0.18460740711594367,-0.0910808702943546,26.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Hampshire,NH,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,12,-0.18460740711594367,-0.0910808702943546,11.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,New Hampshire,NH,Food,Norovirus Genogroup I,unknown,Not Applicable,Restaurant: Sit-down dining,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,1,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,50,-0.18460740711594367,2.348211823381791,52.16360441626585,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,11,-0.18460740711594367,-0.0910808702943546,10.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,35,-0.18460740711594367,-0.0910808702943546,34.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,28,-0.18460740711594367,-0.0910808702943546,27.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Michigan,MI,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,19,-0.18460740711594367,-0.0910808702943546,18.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Ohio,OH,Person-to-person,Norovirus,Not Applicable,Not Applicable,School/college/university,5,-0.18460740711594367,-0.0910808702943546,4.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Minnesota,MN,Person-to-person,Norovirus unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,25,-0.18460740711594367,-0.0910808702943546,24.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Nevada,NV,Indeterminate/unknown,Unknown,Not Applicable,Not Applicable,School/college/university,9,-0.18460740711594367,-0.0910808702943546,8.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,65,-0.18460740711594367,-0.0910808702943546,64.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Connecticut,CT,Person-to-person,Unknown,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,7,-0.18460740711594367,-0.0910808702943546,6.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus Genogroup II,unknown,Not Applicable,Long-term care/nursing home/assisted living facility,25,-0.18460740711594367,-0.0910808702943546,24.7243117225897,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Indiana,IN,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,10,-0.18460740711594367,-0.0910808702943546,9.724311722589702,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
2020-01-01,2020,1,Winter,Pennsylvania,PA,Person-to-person,Norovirus,Not Applicable,Not Applicable,Long-term care/nursing home/assisted living facility,33,-0.18460740711594367,-0.0910808702943546,32.724311722589704,Missing,Not Applicable,Missing,Not Applicable,Missing/NA,Not Applicable,Missing/NA,0,0,0
