year,month,date,season,state,state_abbr,primary_mode,setting,etiology,etiology_grouped,ifsac_category,food_vehicle,water_exposure,water_type,water_type_group,animal_type,animal_group,illnesses,hospitalizations,deaths,illnesses_std,hospitalizations_std,deaths_std,hosp_per_ill,death_per_ill,food_vehicle_missing,water_exposure_missing,is_food_related,is_water_related,is_animal_related
2012,11,2012-11-01,Fall,Texas,TX,Person-to-person,Unknown,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,1.0,1.0,-0.013583702597609605,0.07220121886936216,2.352031511888739,0.08333333333333333,0.08333333333333333,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,47.0,0.0,0.0,0.008787900054804666,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Louisiana,LA,Person-to-person,Unknown,"Escherichia coli, Shiga toxin-producing",Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Food,Caterer,Unknown,Unknown,Beef,roast beef,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,61.0,0.0,0.0,0.017736541115770374,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Food,Private home/residence,Campylobacter jejuni,Campylobacter,Dairy,"milk, whole milk unpasteurized",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,10.0,0.0,0.0,-0.014862079892033279,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,Restaurant,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,North Carolina,NC,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,13.0,0.0,0.0,-0.01294451395039777,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Texas,TX,Person-to-person,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,36.0,0.0,0.0,0.001756824935474466,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,54.0,0.0,0.0,0.01326222058528752,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,54.0,0.0,0.0,0.01326222058528752,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,94.0,0.0,0.0,0.03882976647376098,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,16.0,0.0,0.0,-0.01102694800876226,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Alabama,AL,Indeterminate/unknown,Unknown,Shigella sonnei,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Missouri,MO,Indeterminate/unknown,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,14.0,0.0,0.0,-0.012305325303185934,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Illinois,IL,Food,Restaurant: Sit-down dining,Unknown,Unknown,Multiple,crepes,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Rhode Island,RI,Indeterminate/unknown,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Child daycare/preschool,Cryptosporidium,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Person-to-person,Child daycare/preschool,Shigella sonnei,Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,80.0,2.0,0.0,0.029881125412795265,0.3290133392649936,-0.09101070221646372,0.025,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,26.0,0.0,0.0,-0.004635061536643897,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,36.0,0.0,0.0,0.001756824935474466,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,37.0,0.0,1.0,0.002396013582686302,-0.18461090152626927,2.352031511888739,0.0,0.02702702702702703,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Rhode Island,RI,Person-to-person,Unknown,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,South Carolina,SC,Indeterminate/unknown,Unknown,Salmonella enterica,Salmonella,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,North Dakota,ND,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,73.0,0.0,3.0,0.025406804882312412,-0.18461090152626927,7.238115940099145,0.0,0.0410958904109589,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Ohio,OH,Indeterminate/unknown,Unknown,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Minnesota,MN,Water,Private home/residence,Legionella unknown,Unknown,Not Applicable,Not Applicable,Recreational water -- treated,Hot Tub/Spa/Whirlpool,Recreational Water,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Present,0,1,0
2012,11,2012-11-01,Fall,North Dakota,ND,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Wyoming,WY,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,10.0,0.0,0.0,-0.014862079892033279,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Wyoming,WY,Food,Restaurant: Sit-down dining,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,282.0,1.0,0.0,0.1589972321495862,0.07220121886936216,-0.09101070221646372,0.0035460992907801418,0.0,Missing,Missing,1,0,0
2012,11,2012-11-01,Fall,Michigan,MI,Person-to-person,School/college/university,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Michigan,MI,Person-to-person,Private home/residence,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,New Mexico,NM,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,14.0,2.0,0.0,-0.012305325303185934,0.3290133392649936,-0.09101070221646372,0.14285714285714285,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Michigan,MI,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,15.0,0.0,0.0,-0.011666136655974097,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,California,CA,Food,Restaurant: Sit-down dining,Norovirus Genogroup II,Norovirus,Not Applicable,salsa,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,9.0,0.0,0.0,-0.015501268539245116,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Texas,TX,Food,Restaurant: Sit-down dining,Unknown,Unknown,Multiple,broccoli and cheese sauce,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,0.0,0.0,-0.019336400422516133,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,229.0,0.0,0.0,0.12512023384735887,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,284.0,0.0,0.0,0.16027560944400987,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,61.0,0.0,0.0,0.017736541115770374,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,83.0,0.0,0.0,0.03179869135443077,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,133.0,0.0,0.0,0.06375812371502258,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,66.0,0.0,0.0,0.020932484351829556,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Nevada,NV,Person-to-person,School/college/university,Sapovirus unknown;Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,161.0,0.0,0.0,0.081655405836954,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Maine,ME,Person-to-person,Hospital,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,20.0,8.0,0.0,-0.008470193419914916,1.869886061638782,-0.09101070221646372,0.4,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Maine,ME,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,58.0,0.0,0.0,0.015818975174134865,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Maine,ME,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,2.0,0.0,-0.017418834480880625,0.3290133392649936,-0.09101070221646372,0.3333333333333333,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,New Mexico,NM,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,94.0,0.0,0.0,0.03882976647376098,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,New Mexico,NM,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,25.0,0.0,0.0,-0.005274250183855734,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Michigan,MI,Indeterminate/unknown,Unknown,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,California,CA,Food,Restaurant: Sit-down dining,Norovirus unknown,Norovirus,Not Applicable,guacamole,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,17.0,0.0,0.0,-0.010387759361550425,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Florida,FL,Food,Restaurant: Sit-down dining,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2012,11,2012-11-01,Fall,California,CA,Food,Restaurant: Fast-food (drive up service or pay at counter),Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,6.0,0.0,0.0,-0.017418834480880625,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2012,11,2012-11-01,Fall,Florida,FL,Food,Restaurant: Sit-down dining,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,1.0,0.0,-0.018697211775304298,0.07220121886936216,-0.09101070221646372,0.25,0.0,Missing,Missing,1,0,0
2012,11,2012-11-01,Fall,Florida,FL,Food,Restaurant: Sit-down dining,Unknown,Unknown,Beef,"steak, unspecified",Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,2.0,0.0,0.0,-0.01997558906972797,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,California,CA,Food,Restaurant: Sit-down dining,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,1,0,0
2012,11,2012-11-01,Fall,California,CA,Food,Restaurant: Sit-down dining,Unknown,Unknown,Not Applicable,TEPPANYAKI (JAPANESE CUISINE),Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,7.0,0.0,0.0,-0.01677964583366879,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Present,Missing,1,0,0
2012,11,2012-11-01,Fall,Utah,UT,Person-to-person,Unknown,Norovirus,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,3.0,3.0,0.0,-0.019336400422516133,0.585825459660625,-0.09101070221646372,1.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Mississippi,MS,Person-to-person,Child daycare/preschool,"Escherichia coli, Enterotoxigenic;Escherichia coli, Enteropathogenic",Other,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,12.0,1.0,0.0,-0.013583702597609605,0.07220121886936216,-0.09101070221646372,0.08333333333333333,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Arizona,AZ,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus unknown,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,60.0,1.0,0.0,0.01709735246855854,0.07220121886936216,-0.09101070221646372,0.016666666666666666,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Arizona,AZ,Person-to-person,Long-term care/nursing home/assisted living facility,Norovirus Genogroup II,Norovirus,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,28.0,0.0,0.0,-0.0033566842422202248,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Maine,ME,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,5.0,0.0,0.0,-0.01805802312809246,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,North Carolina,NC,Person-to-person,Long-term care/nursing home/assisted living facility,Unknown,Unknown,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,18.0,0.0,0.0,-0.009748570714338588,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
2012,11,2012-11-01,Fall,Pennsylvania,PA,Indeterminate/unknown,Unknown,Campylobacter unknown,Campylobacter,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other,Not Applicable,Other/Unknown,4.0,0.0,0.0,-0.018697211775304298,-0.18461090152626927,-0.09101070221646372,0.0,0.0,Missing,Missing,0,0,0
