"Date","Year","Month","season","State","state_abbr","Primary Mode","Etiology","Illnesses","Hospitalizations","Deaths","outbreak_severity","Water Exposure","Water Type","Animal Type","is_food_related","is_water_related","is_animal_related"
"1978-07",1978,7,"Summer","Tennessee","TN","Water","Unknown",5,0,0,5,"Other/Environmental water",NA,NA,0,1,0
"1978-07",1978,7,"Summer","Pennsylvania","PA","Water","Norovirus other",120,0,0,120,"Drinking water","Other",NA,0,1,0
"1978-07",1978,7,"Summer","Oregon","OR","Water","Unknown",174,0,0,174,"Drinking water","Community",NA,0,1,0
"1978-07",1978,7,"Summer","New York","NY","Water","Unknown",55,0,0,55,"Drinking water","Other",NA,0,1,0
"1978-07",1978,7,"Summer","Maryland","MD","Water","Shigella flexneri",22,0,0,22,"Drinking water","Community",NA,0,1,0
"1978-07",1978,7,"Summer","Hawaii","HI","Water","Salmonella enterica",11,0,0,11,"Drinking water","Other",NA,0,1,0
"1978-08",1978,8,"Summer","Washington","WA","Water","Giardia duodenalis",23,0,0,23,"Drinking water","Other",NA,0,1,0
"1978-08",1978,8,"Summer","Vermont","VT","Water","Avian schistosomes",30,0,0,30,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1978-08",1978,8,"Summer","Texas","TX","Water","Legionella pneumophila",18,0,2,20,"Other/Environmental water",NA,NA,0,1,0
"1978-08",1978,8,"Summer","Tennessee","TN","Water","Legionella pneumophila",39,0,7,46,"Other/Environmental water",NA,NA,0,1,0
"1978-08",1978,8,"Summer","Pennsylvania","PA","Water","Unknown",63,0,0,63,"Drinking water","Other",NA,0,1,0
"1978-08",1978,8,"Summer","New York","NY","Water","Legionella pneumophila",57,0,3,60,"Other/Environmental water",NA,NA,0,1,0
"1978-08",1978,8,"Summer","Maine","ME","Water","Unknown",70,0,0,70,"Drinking water","Other",NA,0,1,0
"1978-09",1978,9,"Fall","South Carolina","SC","Water","Salmonella unknown",78,0,0,78,"Drinking water","Community",NA,0,1,0
"1978-09",1978,9,"Fall","New York","NY","Water","Unknown",3,0,0,3,"Other/Environmental water",NA,NA,0,1,0
"1978-09",1978,9,"Fall","New York","NY","Water","Unknown",11,0,0,11,"Drinking water","Other",NA,0,1,0
"1978-09",1978,9,"Fall","Minnesota","MN","Water","Unknown",137,0,0,137,"Drinking water","Community",NA,0,1,0
"1978-10",1978,10,"Fall","Minnesota","MN","Water","Other",8,0,0,8,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1978-10",1978,10,"Fall","New York","NY","Water","Unknown",5,0,0,5,"Other/Environmental water",NA,NA,0,1,0
"1978-10",1978,10,"Fall","New York","NY","Water","Pseudomonas aeruginosa",2,0,0,2,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1978-11",1978,11,"Fall","New York","NY","Water","Giardia duodenalis",130,0,0,130,"Drinking water","Community",NA,0,1,0
"1978-11",1978,11,"Fall","Connecticut","CT","Water","Copper",12,0,0,12,"Drinking water","Community",NA,0,1,0
"1978-11",1978,11,"Fall","Idaho","ID","Water","Unknown",27,0,0,27,"Drinking water","Other",NA,0,1,0
"1978-11",1978,11,"Fall","New Mexico","NM","Water","Fluoride",34,0,0,34,"Drinking water","Other",NA,0,1,0
"1978-11",1978,11,"Fall","Pennsylvania","PA","Water","Unknown",200,0,0,200,"Drinking water","Community",NA,0,1,0
"1978-12",1978,12,"Winter","Maine","ME","Water","Pseudomonas unknown",27,0,0,27,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1979-01",1979,1,"Winter","Virginia","VA","Water","Arsenic",8,0,2,10,"Drinking water","Individual/Private",NA,0,1,0
"1979-02",1979,2,"Winter","California","CA","Water","Giardia duodenalis",120,0,0,120,"Drinking water","Community",NA,0,1,0
"1979-02",1979,2,"Winter","Pennsylvania","PA","Water","Legionella pneumophila",27,0,12,39,"Undetermined water",NA,NA,0,1,0
"1979-03",1979,3,"Spring","Pennsylvania","PA","Water","Unknown",12,0,0,12,"Drinking water","Individual/Private",NA,0,1,0
"1979-03",1979,3,"Spring","Colorado","CO","Water","Unknown",200,0,0,200,"Drinking water","Community",NA,0,1,0
"1979-03",1979,3,"Spring","Massachusetts","MA","Water","Unknown",500,0,0,500,"Drinking water","Community",NA,0,1,0
"1979-03",1979,3,"Spring","North Carolina","NC","Water","Unknown",35,0,0,35,"Drinking water","Community",NA,0,1,0
"1979-04",1979,4,"Spring","New Hampshire","NH","Water","Giardia duodenalis",50,0,0,50,"Drinking water","Community",NA,0,1,0
"1979-04",1979,4,"Spring","Alabama","AL","Water","Pseudomonas unknown",27,0,0,27,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1979-04",1979,4,"Spring","Iowa","IA","Water","Unknown",100,0,0,100,"Drinking water","Other",NA,0,1,0
"1979-04",1979,4,"Spring","Maryland","MD","Water","Pseudomonas unknown",12,0,0,12,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1979-04",1979,4,"Spring","New Hampshire","NH","Water",NA,17,0,0,17,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1979-05",1979,5,"Spring","Maine","ME","Water","Fluoride",6,0,0,6,"Drinking water","Community",NA,0,1,0
"1979-06",1979,6,"Summer","Colorado","CO","Water","Giardia duodenalis",53,0,0,53,"Drinking water","Community",NA,0,1,0
"1979-06",1979,6,"Summer","Maine","ME","Water","Unknown",70,0,0,70,"Drinking water","Other",NA,0,1,0
"1979-06",1979,6,"Summer","Wisconsin","WI","Water","Legionella pneumophila",13,0,4,17,"Other/Environmental water",NA,NA,0,1,0
"1979-06",1979,6,"Summer","Minnesota","MN","Water","Salmonella unknown",61,0,0,61,"Drinking water","Other",NA,0,1,0
"1979-06",1979,6,"Summer","Minnesota","MN","Water","Unknown",11,0,0,11,"Other/Environmental water",NA,NA,0,1,0
"1979-06",1979,6,"Summer","Minnesota","MN","Water","Soap/Detergent",2,0,0,2,"Drinking water","Unknown",NA,0,1,0
"1979-06",1979,6,"Summer","Arizona","AZ","Water","Giardia duodenalis",0,0,0,0,"Drinking water","Other",NA,0,1,0
"1979-07",1979,7,"Summer","South Dakota","SD","Water","Oil",16,0,0,16,"Drinking water","Community",NA,0,1,0
"1979-07",1979,7,"Summer","Pennsylvania","PA","Water","Unknown",165,0,0,165,"Drinking water","Community",NA,0,1,0
"1979-07",1979,7,"Summer","Pennsylvania","PA","Water","Norovirus other",151,0,0,151,"Drinking water","Other",NA,0,1,0
"1979-07",1979,7,"Summer","Oregon","OR","Water","Unknown",300,0,0,300,"Drinking water","Community",NA,0,1,0
"1979-07",1979,7,"Summer","New York","NY","Water","Legionella pneumophila",6,0,1,7,"Other/Environmental water",NA,NA,0,1,0
"1979-07",1979,7,"Summer","Minnesota","MN","Water","Unknown",9,0,0,9,"Drinking water","Other",NA,0,1,0
"1979-07",1979,7,"Summer","Maine","ME","Water",NA,30,0,0,30,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1979-07",1979,7,"Summer","Michigan","MI","Water",NA,239,0,0,239,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1979-07",1979,7,"Summer","Colorado","CO","Water","Unknown",258,0,0,258,"Drinking water","Community",NA,0,1,0
"1979-07",1979,7,"Summer","Washington","WA","Water","Unknown",49,0,0,49,"Drinking water","Other",NA,0,1,0
"1979-07",1979,7,"Summer","Vermont","VT","Water","Unknown",17,0,0,17,"Drinking water","Community",NA,0,1,0
"1979-07",1979,7,"Summer","Virginia","VA","Water",NA,72,0,0,72,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1979-07",1979,7,"Summer","Virginia","VA","Water","Unknown",8,0,0,8,"Other/Environmental water",NA,NA,0,1,0
"1979-07",1979,7,"Summer","Virginia","VA","Water","Unknown",72,0,0,72,"Other/Environmental water",NA,NA,0,1,0
"1979-08",1979,8,"Summer","Pennsylvania","PA","Water","Unknown",43,0,0,43,"Drinking water","Community",NA,0,1,0
"1979-08",1979,8,"Summer","New Mexico","NM","Water","Morpholine",2,0,0,2,"Drinking water","Community",NA,0,1,0
"1979-08",1979,8,"Summer","New Hampshire","NH","Water","Unknown",38,0,0,38,"Drinking water","Other",NA,0,1,0
"1979-08",1979,8,"Summer","Arizona","AZ","Water","Unknown",6,0,0,6,"Drinking water","Other",NA,0,1,0
"1979-09",1979,9,"Fall","Wisconsin","WI","Water","Shigella sonnei",4,0,0,4,"Drinking water","Individual/Private",NA,0,1,0
"1979-09",1979,9,"Fall","Arizona","AZ","Water","Shigella unknown",14,0,0,14,"Drinking water","Community",NA,0,1,0
"1979-09",1979,9,"Fall","Arizona","AZ","Water","Unknown",4,0,0,4,"Drinking water","Other",NA,0,1,0
"1979-09",1979,9,"Fall","Michigan","MI","Water","Unknown",12,0,0,12,"Drinking water","Community",NA,0,1,0
"1979-09",1979,9,"Fall","Pennsylvania","PA","Water","Unknown",35,0,0,35,"Drinking water","Community",NA,0,1,0
"1979-09",1979,9,"Fall","California","CA","Water","Norovirus other",30,0,0,30,"Other/Environmental water",NA,NA,0,1,0
"1979-10",1979,10,"Fall","North Carolina","NC","Water","Norovirus other",145,0,0,145,"Drinking water","Other",NA,0,1,0
"1979-10",1979,10,"Fall","Oregon","OR","Water","Giardia duodenalis",66,0,0,66,"Drinking water","Community",NA,0,1,0
"1979-10",1979,10,"Fall","Oregon","OR","Water","Unknown",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1979-10",1979,10,"Fall","Pennsylvania","PA","Water","Unknown",135,0,0,135,"Drinking water","Other",NA,0,1,0
"1979-10",1979,10,"Fall","Pennsylvania","PA","Water","Giardia duodenalis",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1979-10",1979,10,"Fall","Virginia","VA","Water","Chlordane",10,0,0,10,"Drinking water","Community",NA,0,1,0
"1979-11",1979,11,"Fall","Maryland","MD","Water","Fluoride",26,0,1,27,"Drinking water","Community",NA,0,1,0
"1979-12",1979,12,"Winter","Illinois","IL","Water","Legionella pneumophila",3,0,0,3,"Drinking water","Unknown",NA,0,1,0
"1979-12",1979,12,"Winter","Oregon","OR","Water","Giardia duodenalis",120,0,0,120,"Drinking water","Other",NA,0,1,0
"1979-12",1979,12,"Winter","Oregon","OR","Water","Unknown",120,0,0,120,"Drinking water","Community",NA,0,1,0
"1979-12",1979,12,"Winter","South Carolina","SC","Water","Unknown",104,0,0,104,"Drinking water","Community",NA,0,1,0
"1980-01",1980,1,"Winter","California","CA","Water","Norovirus other",190,0,0,190,"Drinking water","Community",NA,0,1,0
"1980-01",1980,1,"Winter","Massachusetts","MA","Water","Pseudomonas unknown",5,0,0,5,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1980-01",1980,1,"Winter","Pennsylvania","PA","Water","Unknown",3,0,0,3,"Drinking water","Commercially-Bottled",NA,0,1,0
"1980-01",1980,1,"Winter","Washington","WA","Water","Giardia duodenalis",79,0,0,79,"Drinking water","Community",NA,0,1,0
"1980-03",1980,3,"Spring","Washington","WA","Water","Giardia duodenalis",578,0,0,578,"Drinking water","Community",NA,0,1,0
"1980-03",1980,3,"Spring","California","CA","Water","Legionella pneumophila",14,4,0,18,"Other/Environmental water",NA,NA,0,1,0
"1980-03",1980,3,"Spring","Colorado","CO","Water","Unknown",22,0,0,22,"Drinking water","Community",NA,0,1,0
"1980-03",1980,3,"Spring","Iowa","IA","Water","Pseudomonas unknown",2,0,0,2,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1980-03",1980,3,"Spring","Pennsylvania","PA","Water","Giardia duodenalis",15,0,0,15,"Drinking water","Community",NA,0,1,0
"1980-03",1980,3,"Spring","Arkansas","AR","Water","Pseudomonas unknown",26,0,0,26,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1980-04",1980,4,"Spring","Illinois","IL","Water","Unknown",30,0,0,30,"Drinking water","Other",NA,0,1,0
"1980-04",1980,4,"Spring","Pennsylvania","PA","Water","Unknown",12,0,0,12,"Drinking water","Other",NA,0,1,0
"1980-04",1980,4,"Spring","Washington","WA","Water","Giardia duodenalis",6,0,0,6,"Other/Environmental water",NA,NA,0,1,0
"1980-05",1980,5,"Spring","Wyoming","WY","Water","Campylobacter jejuni",21,0,0,21,"Other/Environmental water",NA,NA,0,1,0
"1980-05",1980,5,"Spring","California","CA","Water","Unknown",41,0,0,41,"Drinking water","Community",NA,0,1,0
"1980-05",1980,5,"Spring","Illinois","IL","Water","Pseudomonas unknown",2,0,0,2,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1980-05",1980,5,"Spring","Louisiana","LA","Water","Shigella unknown",133,0,0,133,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1980-05",1980,5,"Spring","Vermont","VT","Water","Legionella pneumophila",85,0,16,101,"Other/Environmental water",NA,NA,0,1,0
"1980-06",1980,6,"Summer","Montana","MT","Water","Giardia duodenalis",780,0,0,780,"Drinking water","Community",NA,0,1,0
"1980-06",1980,6,"Summer","Vermont","VT","Water","Unknown",990,0,0,990,"Drinking water","Community",NA,0,1,0
"1980-06",1980,6,"Summer","Utah","UT","Water","Unknown",105,0,0,105,"Drinking water","Other",NA,0,1,0
"1980-06",1980,6,"Summer","Texas","TX","Water","Unknown",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1980-06",1980,6,"Summer","Oregon","OR","Water","Giardia duodenalis",63,0,0,63,"Drinking water","Community",NA,0,1,0
"1980-06",1980,6,"Summer","Minnesota","MN","Water","Unknown",30,0,0,30,"Drinking water","Other",NA,0,1,0
"1980-06",1980,6,"Summer","Illinois","IL","Water","Shigella unknown",15,0,0,15,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1980-06",1980,6,"Summer","Georgia","GA","Water","Adenovirus",15,0,0,15,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1980-06",1980,6,"Summer","Colorado","CO","Water","Unknown",18,0,0,18,"Drinking water","Community",NA,0,1,0
"1980-07",1980,7,"Summer","Washington","WA","Water","Unknown",23,0,0,23,"Drinking water","Community",NA,0,1,0
"1980-07",1980,7,"Summer","South Carolina","SC","Water","Unknown",106,0,0,106,"Drinking water","Community",NA,0,1,0
"1980-07",1980,7,"Summer","Pennsylvania","PA","Water","Norovirus other",55,0,0,55,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Pennsylvania","PA","Water","Unknown",90,0,0,90,"Drinking water","Community",NA,0,1,0
"1980-07",1980,7,"Summer","Ohio","OH","Water","Unknown",28,3,0,31,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","New York","NY","Water","Shigella unknown",127,0,0,127,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1980-07",1980,7,"Summer","New Mexico","NM","Water","Unknown",24,0,0,24,"Drinking water","Community",NA,0,1,0
"1980-07",1980,7,"Summer","Michigan","MI","Water","Unknown",6,0,0,6,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Maryland","MD","Water",NA,53,0,0,53,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1980-07",1980,7,"Summer","Maryland","MD","Water","Norovirus other",127,0,0,127,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Kansas","KS","Water","Shigella unknown",60,0,0,60,"Recreational water -- untreated","Lake/Reservoir",NA,0,1,0
"1980-07",1980,7,"Summer","Colorado","CO","Water","Unknown",34,0,0,34,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Colorado","CO","Water","Unknown",5,0,0,5,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Colorado","CO","Water","Unknown",38,0,0,38,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Arizona","AZ","Water","Unknown",40,0,0,40,"Drinking water","Other",NA,0,1,0
"1980-07",1980,7,"Summer","Wisconsin","WI","Water","Unknown;Hepatitis A",12,0,0,12,"Drinking water","Individual/Private",NA,0,1,0
"1980-07",1980,7,"Summer","Texas","TX","Water","Unknown",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1980-08",1980,8,"Summer","Tennessee","TN","Water","Unknown",5,0,0,5,"Drinking water","Individual/Private",NA,0,1,0
"1980-08",1980,8,"Summer","Pennsylvania","PA","Water","Hepatitis A",48,0,0,48,"Drinking water","Other",NA,0,1,0
"1980-08",1980,8,"Summer","Ohio","OH","Water","Unknown",738,2,0,740,"Drinking water","Community",NA,0,1,0
"1980-08",1980,8,"Summer","Ohio","OH","Water","Unknown",25,1,0,26,"Drinking water","Other",NA,0,1,0
"1980-08",1980,8,"Summer","Ohio","OH","Water","Unknown",10,0,0,10,"Other/Environmental water",NA,NA,0,1,0
"1980-08",1980,8,"Summer","New York","NY","Water","Norovirus other",42,0,0,42,"Drinking water","Other",NA,0,1,0
"1980-08",1980,8,"Summer","Indiana","IN","Water","Shigella sonnei",4,0,0,4,"Drinking water","Other",NA,0,1,0
"1980-08",1980,8,"Summer","Georgia","GA","Water","Norovirus other",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1980-08",1980,8,"Summer","Pennsylvania","PA","Water","Unknown",139,0,0,139,"Drinking water","Other",NA,0,1,0
"1980-09",1980,9,"Fall","Washington","WA","Water","Unknown",46,0,0,46,"Drinking water","Community",NA,0,1,0
"1980-09",1980,9,"Fall","Washington","WA","Water","Giardia duodenalis",20,0,0,20,"Drinking water","Community",NA,0,1,0
"1980-09",1980,9,"Fall","Vermont","VT","Water","Fluoride",200,0,0,200,"Drinking water","Other",NA,0,1,0
"1980-09",1980,9,"Fall","Rhode Island","RI","Water","Trichloroethylene",20,0,0,20,"Drinking water","Community;Individual/Private",NA,0,1,0
"1980-09",1980,9,"Fall","Michigan","MI","Water","Unknown",60,0,0,60,"Drinking water","Other",NA,0,1,0
"1980-09",1980,9,"Fall","Connecticut","CT","Water","Campylobacter jejuni",800,0,0,800,"Drinking water","Community",NA,0,1,0
"1980-09",1980,9,"Fall","Alaska","AK","Water","Giardia duodenalis",189,1,0,190,"Drinking water","Community",NA,0,1,0
"1980-10",1980,10,"Fall","Minnesota","MN","Water",NA,30,0,0,30,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1980-11",1980,11,"Fall","Washington","WA","Water","Legionella dumoffii",9,0,4,13,"Undetermined water",NA,NA,0,1,0
"1980-11",1980,11,"Fall","Pennsylvania","PA","Water","Chlordane",20,0,0,20,"Drinking water","Community",NA,0,1,0
"1980-11",1980,11,"Fall","Tennessee","TN","Water","Pseudomonas unknown",47,0,0,47,"Recreational water -- treated","Pool - Other Swimming Pool",NA,0,1,0
"1980-12",1980,12,"Winter","Connecticut","CT","Water","Legionella pneumophila",36,0,5,41,"Undetermined water",NA,NA,0,1,0
"1980-12",1980,12,"Winter","Georgia","GA","Water","Sodium Hydroxide",56,0,0,56,"Drinking water","Community",NA,0,1,0
"1980-12",1980,12,"Winter","California","CA","Water","Legionella dumoffii;Legionella pneumophila",20,0,0,20,"Undetermined water",NA,NA,0,1,0
"1980-12",1980,12,"Winter","Pennsylvania","PA","Water","Chlordane;Heptachlor;Kerosene;Toxaphene",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1981-01",1981,1,"Winter","Washington","WA","Water","Pseudomonas unknown",460,0,0,460,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-02",1981,2,"Winter","Indiana","IN","Water","Unknown",317,0,0,317,"Drinking water","Other",NA,0,1,0
"1981-02",1981,2,"Winter","Oregon","OR","Water","Unknown",40,0,0,40,"Drinking water","Other",NA,0,1,0
"1981-03",1981,3,"Spring","Vermont","VT","Water","Legionella unknown",34,0,0,34,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-03",1981,3,"Spring","Colorado","CO","Water","Rotavirus",0,0,0,0,"Drinking water","Community",NA,0,1,0
"1981-03",1981,3,"Spring","Georgia","GA","Water","Pseudomonas unknown",110,0,0,110,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-03",1981,3,"Spring","Massachusetts","MA","Water","Pseudomonas unknown",39,0,0,39,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-04",1981,4,"Spring","Pennsylvania","PA","Water","Unknown",35,0,0,35,"Drinking water","Other",NA,0,1,0
"1981-04",1981,4,"Spring","Colorado","CO","Water","Pseudomonas unknown",10,0,0,10,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-04",1981,4,"Spring","California","CA","Water","Unknown",61,0,0,61,"Drinking water","Other",NA,0,1,0
"1981-04",1981,4,"Spring","Pennsylvania","PA","Water","Unknown",9,0,0,9,"Drinking water","Other",NA,0,1,0
"1981-05",1981,5,"Spring","Minnesota","MN","Water","Pseudomonas unknown",7,0,0,7,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",NA,0,1,0
"1981-05",1981,5,"Spring","Oregon","OR","Water","Yersinia enterocolitica",2,0,0,2,"Drinking water","Individual/Private",NA,0,1,0
"1981-05",1981,5,"Spring","Pennsylvania","PA","Water","Unknown",51,0,0,51,"Drinking water","Other",NA,0,1,0
"1981-06",1981,6,"Summer","Colorado","CO","Water","Giardia duodenalis",8,0,0,8,"Drinking water","Community",NA,0,1,0
"1981-06",1981,6,"Summer","Iowa","IA","Water","Unknown",14,0,0,14,"Drinking water","Other",NA,0,1,0
"1981-06",1981,6,"Summer","Arizona","AZ","Water","Unknown",326,0,0,326,"Drinking water","Community",NA,0,1,0
"1981-07",1981,7,"Summer","Washington","WA","Water","Shigella sonnei",253,0,0,253,"Drinking water","Other",NA,0,1,0
"1981-07",1981,7,"Summer","Pennsylvania","PA","Water","Unknown",97,0,0,97,"Drinking water","Other",NA,0,1,0
"1981-07",1981,7,"Summer","Pennsylvania","PA","Water","Unknown",30,0,0,30,"Drinking water","Other",NA,0,1,0
"1981-07",1981,7,"Summer","Pennsylvania","PA","Water","Unknown",6,0,0,6,"Other/Environmental water",NA,NA,0,1,0
"1981-07",1981,7,"Summer","Colorado","CO","Water","Giardia duodenalis",30,0,0,30,"Drinking water","Community",NA,0,1,0
"1981-08",1981,8,"Summer","Kansas","KS","Water","Unknown",100,0,0,100,"Drinking water","Other",NA,0,1,0
"1981-08",1981,8,"Summer","Hawaii","HI","Water","Microcoleus lyngbyei",14,0,0,14,"Recreational water -- untreated","Ocean",NA,0,1,0
"1981-08",1981,8,"Summer","Connecticut","CT","Water","Unknown",80,0,0,80,"Drinking water","Other",NA,0,1,0
"1981-08",1981,8,"Summer","Colorado","CO","Water","Unknown",578,0,0,578,"Drinking water","Community",NA,0,1,0
"1981-08",1981,8,"Summer","Colorado","CO","Water","Giardia duodenalis",110,0,0,110,"Drinking water","Community",NA,0,1,0
"1981-08",1981,8,"Summer","New York","NY","Water","Leptospira interrogans",6,1,0,7,"Recreational water -- untreated","River/Stream",NA,0,1,0
"1981-08",1981,8,"Summer","Maryland","MD","Water","Unknown",72,0,0,72,"Drinking water","Other",NA,0,1,0
