"Year","Month","Date","Season","State","State_abbr","Setting","Etiology","Etiology_group","IFSAC_category","Food_vehicle","Water_exposure","Water_type","Water_type_group","Animal_type","Animal_type_group","Illnesses","Hospitalizations","Deaths","Hospitalizations_std","Deaths_std","Illnesses_std","Hosp_per_ill","Death_per_ill","Food_vehicle_missing","Water_exposure_missing","is_food_related","is_water_related","is_animal_related"
1975,4,"1975-04","Spring","Indiana","IN","Community/municipality","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",1400,0,0,-0.184606023516803,-0.0910801876596986,0.873649285936623,0,0,"Missing","Present",0,1,0
1975,4,"1975-04","Spring","New Jersey","NJ","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",350,0,0,-0.184606023516803,-0.0910801876596986,0.202471042326652,0,0,"Missing","Present",0,1,0
1975,5,"1975-05","Spring","California","CA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",80,0,0,-0.184606023516803,-0.0910801876596986,0.0298823511126592,0,0,"Missing","Present",0,1,0
1975,5,"1975-05","Spring","Ohio","OH","Hotel/motel","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",140,0,0,-0.184606023516803,-0.0910801876596986,0.0682353936046576,0,0,"Missing","Present",0,1,0
1975,5,"1975-05","Spring","Louisiana","LA","Factory/industrial facility","Oil","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Present",0,1,0
1975,6,"1975-06","Summer","Oregon","OR","Park - National Park","Escherichia coli, Enterotoxigenic","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",1000,0,0,-0.184606023516803,-0.0910801876596986,0.617962335989967,0,0,"Missing","Present",0,1,0
1975,6,"1975-06","Summer","California","CA","Resort","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",900,0,0,-0.184606023516803,-0.0910801876596986,0.554040598503303,0,0,"Missing","Present",0,1,0
1975,6,"1975-06","Summer","Arkansas","AR","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",500,0,0,-0.184606023516803,-0.0910801876596986,0.298353648556648,0,0,"Missing","Present",0,1,0
1975,6,"1975-06","Summer","New Jersey","NJ","Private home/residence","herbicide","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Present",0,1,0
1975,6,"1975-06","Summer","Minnesota","MN","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",136,0,0,-0.184606023516803,-0.0910801876596986,0.065678524105191,0,0,"Missing","Present",0,1,0
1975,7,"1975-07","Summer","Tennessee","TN","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",40,0,0,-0.184606023516803,-0.0910801876596986,0.00431365611799365,0,0,"Missing","Present",0,1,0
1975,7,"1975-07","Summer","California","CA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",19,0,0,-0.184606023516803,-0.0910801876596986,-0.00910990875420576,0,0,"Missing","Present",0,1,0
1975,7,"1975-07","Summer","Pennsylvania","PA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",88,0,0,-0.184606023516803,-0.0910801876596986,0.0349960901115923,0,0,"Missing","Present",0,1,0
1975,8,"1975-08","Summer","Kansas","KS","Hospital","Legionella unknown","Unknown",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",3,0,3,-0.184606023516803,7.22674304719555,-0.019337386752072,0,1,"Missing","Present",0,1,0
1975,8,"1975-08","Summer","Arkansas","AR","Hotel/motel","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",23,0,0,-0.184606023516803,-0.0910801876596986,-0.00655303925473921,0,0,"Missing","Present",0,1,0
1975,8,"1975-08","Summer","Pennsylvania","PA","Community/municipality","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",5000,0,0,-0.184606023516803,-0.0910801876596986,3.17483183545652,0,0,"Missing","Present",0,1,0
1975,8,"1975-08","Summer","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",37,0,0,-0.184606023516803,-0.0910801876596986,0.00239600399339374,0,0,"Missing","Present",0,1,0
1975,8,"1975-08","Summer","Montana","MT","Camp/cabin","Shigella sonnei","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",56,0,0,-0.184606023516803,-0.0910801876596986,0.0145411341158599,0,0,"Missing","Present",0,1,0
1975,9,"1975-09","Fall","Louisiana","LA","School/college/university","Copper","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Present",0,1,0
1975,9,"1975-09","Fall","Idaho","ID","Unknown","Giardia duodenalis","Other",NA,NA,"Other/Environmental water",NA,"Other",NA,"Other/Unknown",9,0,0,-0.184606023516803,-0.0910801876596986,-0.0155020825028722,0,0,"Missing","Present",0,1,0
1975,9,"1975-09","Fall","Oregon","OR","Unknown","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Present",0,1,0
1975,10,"1975-10","Fall","Pennsylvania","PA","Hall/Meeting Facility","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",100,0,0,-0.184606023516803,-0.0910801876596986,0.042666698609992,0,0,"Missing","Present",0,1,0
1975,10,"1975-10","Fall","South Carolina","SC","Community/municipality","ethyl acrylate","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Present",0,1,0
1976,2,"1976-02","Winter","Colorado","CO","Resort","Giardia duodenalis","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Present",0,1,0
1976,2,"1976-02","Winter","Vermont","VT","Hotel/motel","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",150,0,0,-0.184606023516803,-0.0910801876596986,0.0746275673533239,0,0,"Missing","Present",0,1,0
1976,3,"1976-03","Spring","New York","NY","Resort","Salmonella unknown","Salmonella",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",750,0,0,-0.184606023516803,-0.0910801876596986,0.458157992273307,0,0,"Missing","Present",0,1,0
1976,3,"1976-03","Spring","Tennessee","TN","Community/municipality","Chlordane","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",13,0,0,-0.184606023516803,-0.0910801876596986,-0.0129452130034056,0,0,"Missing","Present",0,1,0
1976,4,"1976-04","Spring","Oklahoma","OK","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",65,0,0,-0.184606023516803,-0.0910801876596986,0.0202940904896596,0,0,"Missing","Present",0,1,0
1976,4,"1976-04","Spring","Pennsylvania","PA","Fee-based facility/membership club","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Present",0,1,0
1976,4,"1976-04","Spring","Pennsylvania","PA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",4,0,0,-0.184606023516803,-0.0910801876596986,-0.0186981693772053,0,0,"Missing","Present",0,1,0
1976,5,"1976-05","Spring","Pennsylvania","PA","Fee-based facility/membership club","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",35,0,0,-0.184606023516803,-0.0910801876596986,0.00111756924366046,0,0,"Missing","Present",0,1,0
1976,5,"1976-05","Spring","Washington","WA","Community/municipality","Giardia duodenalis","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",600,0,0,-0.184606023516803,-0.0910801876596986,0.362275386043311,0,0,"Missing","Present",0,1,0
1976,5,"1976-05","Spring","California","CA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",60,0,0,-0.184606023516803,-0.0910801876596986,0.0170980036153264,0,0,"Missing","Present",0,1,0
1976,5,"1976-05","Spring","California","CA","Resort","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",46,0,0,-0.184606023516803,-0.0910801876596986,0.00814896036719349,0,0,"Missing","Present",0,1,0
1976,5,"1976-05","Spring","Colorado","CO","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Pennsylvania","PA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Pennsylvania","PA","School/college/university","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",26,0,0,-0.184606023516803,-0.0910801876596986,-0.00463538713013929,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Pennsylvania","PA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",5,0,0,-0.184606023516803,-0.0910801876596986,-0.0180589520023387,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Idaho","ID","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",100,0,0,-0.184606023516803,-0.0910801876596986,0.042666698609992,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Connecticut","CT","Fee-based facility/membership club","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",300,0,0,-0.184606023516803,-0.0910801876596986,0.17051017358332,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Colorado","CO","Camp/cabin","Giardia duodenalis","Other",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",27,0,0,-0.184606023516803,-0.0910801876596986,-0.00399616975527265,0,0,"Missing","Present",0,1,0
1976,6,"1976-06","Summer","Pennsylvania","PA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",34,0,0,-0.184606023516803,-0.0910801876596986,0.00047835186879382,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Pennsylvania","PA","Hotel/motel","Legionella unknown","Unknown",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",182,145,29,37.0134096574691,70.6478777492744,0.0950825233490564,0.796703296703297,0.159340659340659,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Puerto Rico",NA,"Community/municipality","Shigella sonnei","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",2150,0,0,-0.184606023516803,-0.0910801876596986,1.3530623170866,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",150,0,0,-0.184606023516803,-0.0910801876596986,0.0746275673533239,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Massachusetts","MA","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",18,0,0,-0.184606023516803,-0.0910801876596986,-0.0097491261290724,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","California","CA","Other","Unknown","Unknown",NA,NA,"Other/Environmental water",NA,"Other",NA,"Other/Unknown",2,0,0,-0.184606023516803,-0.0910801876596986,-0.0199766041269386,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Arkansas","AR","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",51,0,0,-0.184606023516803,-0.0910801876596986,0.0113450472415267,0,0,"Missing","Present",0,1,0
1976,7,"1976-07","Summer","Arkansas","AR","Mobile home/trailer park","Salmonella enterica","Salmonella",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",7,0,0,-0.184606023516803,-0.0910801876596986,-0.0167805172526054,0,0,"Missing","Present",0,1,0
1976,8,"1976-08","Summer","Alaska","AK","Community/municipality","Shigella flexneri","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",25,0,0,-0.184606023516803,-0.0910801876596986,-0.00527460450500593,0,0,"Missing","Present",0,1,0
1976,8,"1976-08","Summer","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1976,10,"1976-10","Fall","New Jersey","NJ","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",104,0,0,-0.184606023516803,-0.0910801876596986,0.0452235681094586,0,0,"Missing","Present",0,1,0
1976,10,"1976-10","Fall","Pennsylvania","PA","Private home/residence","Unknown","Unknown",NA,NA,"Drinking water","Individual/Private","Drinking/Community Water",NA,"Other/Unknown",24,0,0,-0.184606023516803,-0.0910801876596986,-0.00591382187987257,0,0,"Missing","Present",0,1,0
1976,11,"1976-11","Fall","Connecticut","CT","Community/municipality","Legionella pneumophila","Other",NA,NA,"Other/Environmental water",NA,"Other",NA,"Other/Unknown",28,19,12,4.68961672088825,29.1802127517613,-0.00335695238040601,0.678571428571429,0.428571428571429,"Missing","Present",0,1,0
1976,11,"1976-11","Fall","Florida","FL","Subdivision/Neighborhood","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",31,0,0,-0.184606023516803,-0.0910801876596986,-0.0014393002558061,0,0,"Missing","Present",0,1,0
1976,11,"1976-11","Fall","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",66,0,0,-0.184606023516803,-0.0910801876596986,0.0209333078645263,0,0,"Missing","Present",0,1,0
1976,12,"1976-12","Winter","Colorado","CO","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",110,0,0,-0.184606023516803,-0.0910801876596986,0.0490588723586584,0,0,"Missing","Present",0,1,0
1977,1,"1977-01","Winter","Pennsylvania","PA","Private home/residence","Gasoline","Other",NA,NA,"Drinking water","Individual/Private","Drinking/Community Water",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1977,1,"1977-01","Winter","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",73,0,0,-0.184606023516803,-0.0910801876596986,0.0254078294885927,0,0,"Missing","Present",0,1,0
1977,1,"1977-01","Winter","Pennsylvania","PA","Apartment/Condo","Shigella sonnei","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",17,0,0,-0.184606023516803,-0.0910801876596986,-0.010388343503939,0,0,"Missing","Present",0,1,0
1977,3,"1977-03","Spring","Vermont","VT","Restaurant","Copper","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",74,0,0,-0.184606023516803,-0.0910801876596986,0.0260470468634594,0,0,"Missing","Present",0,1,0
1977,4,"1977-04","Spring","New Hampshire","NH","Community/municipality","Giardia duodenalis","Other",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",750,0,0,-0.184606023516803,-0.0910801876596986,0.458157992273307,0,0,"Missing","Present",0,1,0
1977,4,"1977-04","Spring","New Jersey","NJ","Camp/cabin","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",10,0,0,-0.184606023516803,-0.0910801876596986,-0.0148628651280055,0,0,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",30,0,0,-0.184606023516803,-0.0910801876596986,-0.00207851763067274,0,0,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Vermont","VT","Community/municipality","Legionella unknown","Unknown",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",69,56,17,14.1815241705191,41.3765848098534,0.0228509599891262,0.811594202898551,0.246376811594203,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Texas","TX","Community/municipality","Unknown","Unknown",NA,NA,"Drinking water","Community","Drinking/Community Water",NA,"Other/Unknown",12,0,0,-0.184606023516803,-0.0910801876596986,-0.0135844303782722,0,0,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Pennsylvania","PA","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",45,0,0,-0.184606023516803,-0.0910801876596986,0.00750974299232685,0,0,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Indiana","IN","Hotel/motel","Legionella unknown","Unknown",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",39,35,4,8.79422534775566,9.66601745881397,0.00367443874312702,0.897435897435897,0.102564102564103,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","Illinois","IL","Restaurant","Unknown","Unknown",NA,NA,"Drinking water","Other","Natural/Other",NA,"Other/Unknown",154,0,0,-0.184606023516803,-0.0910801876596986,0.0771844368527905,0,0,"Missing","Present",0,1,0
1977,5,"1977-05","Spring","California","CA","Hospital","Legionella unknown","Unknown",NA,NA,"Undetermined water",NA,"Other",NA,"Other/Unknown",49,0,15,-0.184606023516803,36.4980359866165,0.0100666124917934,0,0.306122448979592,"Missing","Present",0,1,0
1977,6,"1977-06","Summer","Virginia","VA","Hospital","Legionella micdadei","Other",NA,NA,"Drinking water","Unknown","Unknown",NA,"Other/Unknown",16,0,2,-0.184606023516803,4.78746863557713,-0.0110275608788057,0,0.125,"Missing","Present",0,1,0
